UserId,OnboardingCompletionScore,Country,Sex,Age,AccountAgeMonths,ListeningHours,ActiveDays,SkipRate,PlaylistCount,LikedTracks,RecommendationUsageRate,ImportedMusicLibrary,ConvertedToPremium
1008928,73.5,Germany,Female,22,4,24.9,16,0.541,0,7,0.432,0,0
1008929,49.1,United Kingdom,Male,21,9,38.1,22,0.201,5,20,0.655,0,0
1008930,64.0,Spain,Female,41,15,19.4,18,0.32,0,15,0.203,0,0
1008931,62.3,France,Female,37,3,63.5,26,0.113,11,24,0.615,0,1
1008932,66.5,Spain,Female,36,31,34.3,18,0.354,5,18,0.578,0,1
1008933,64.6,France,Male,21,17,28.7,16,0.372,3,13,0.266,0,0
1008934,65.0,Spain,Female,34,9,0.5,3,0.746,1,7,0.062,0,0
1008935,69.9,Brazil,Male,47,11,4.4,10,0.814,2,9,0.148,0,0
1008936,67.4,Brazil,Female,22,25,69.3,28,0.22,12,36,0.742,0,1
1008937,59.2,France,Female,41,32,20.5,14,0.609,3,8,0.175,0,0
1008938,76.9,Poland,Female,27,36,30.4,25,0.478,1,20,0.659,0,0
1008939,56.5,Poland,Female,33,12,17.0,13,0.162,1,9,0.352,0,0
1008940,60.4,Brazil,Female,20,8,0.5,7,0.168,0,6,0.295,0,1
1008941,57.1,Spain,Male,28,27,15.0,18,0.542,4,13,0.128,0,0
1008942,85.4,France,Male,49,21,0.5,10,0.514,4,6,0.176,0,0
1008943,83.6,Brazil,Male,41,19,37.0,22,0.234,7,20,0.48,0,0
1008944,77.2,Poland,Male,50,11,44.7,20,0.318,6,18,0.768,0,0
1008945,81.4,Germany,Male,41,14,4.6,11,0.747,0,9,0.164,0,0
1008946,38.7,Poland,Male,21,11,12.2,7,0.519,1,11,0.076,0,0
1008947,90.3,Brazil,Male,31,33,17.2,13,0.456,3,16,0.662,0,1
1008948,68.3,France,Male,38,10,34.1,21,0.602,2,26,0.755,0,0
1008949,84.0,United Kingdom,Male,20,44,16.5,12,0.749,1,11,0.275,0,0
1008950,77.6,France,Female,32,27,56.4,25,0.633,7,29,0.735,0,0
1008951,74.2,Spain,Male,24,5,30.8,16,0.469,2,13,0.798,0,0
1008952,58.4,Spain,Male,35,28,2.1,11,0.458,1,10,0.074,0,0
1008953,47.6,Spain,Male,31,1,36.2,20,0.175,2,25,0.636,1,0
1008954,38.1,Spain,Male,20,11,1.5,2,0.711,0,5,0.206,0,0
1008955,54.9,France,Male,30,10,35.9,24,0.481,2,20,0.487,0,0
1008956,58.3,Brazil,Male,58,12,6.9,5,0.641,1,4,0.112,0,0
1008957,77.4,Brazil,Female,32,26,13.3,15,0.734,1,14,0.151,0,0
1008958,64.6,Poland,Male,32,33,32.2,23,0.062,3,14,0.574,0,1
1008959,65.4,Brazil,Female,31,15,11.1,12,0.266,1,3,0.489,0,0
1008960,39.0,Poland,Male,36,20,0.5,1,0.639,0,5,0.014,0,0
1008961,47.7,United Kingdom,Female,20,13,13.6,16,0.643,1,9,0.258,0,0
1008962,81.2,Brazil,Male,38,5,31.6,19,0.119,1,14,0.606,0,1
1008963,84.1,Poland,Male,61,32,21.8,21,0.701,5,14,0.361,1,1
1008964,61.3,Spain,Female,58,10,20.0,10,0.565,0,7,0.226,0,0
1008965,64.2,France,Male,35,68,8.2,15,0.501,2,10,0.312,0,0
1008966,72.9,Germany,Female,39,10,30.8,11,0.627,4,11,0.744,0,0
1008967,77.1,Spain,Female,34,17,36.7,17,0.315,4,17,0.812,0,1
1008968,68.5,Spain,Female,39,8,36.9,16,0.241,4,11,0.441,0,0
1008969,65.0,France,Female,42,13,19.9,13,0.577,1,9,0.257,0,0
1008970,59.2,Brazil,Male,22,22,7.4,10,0.207,3,10,0.084,0,1
1008971,67.5,Poland,Female,27,13,37.6,23,0.171,2,21,0.522,0,0
1008972,92.0,France,Female,37,42,27.6,15,0.472,0,17,0.453,0,0
1008973,62.4,Brazil,Female,30,19,33.8,19,0.159,2,22,0.517,1,1
1008974,60.0,Poland,Male,38,23,25.4,19,0.473,0,20,0.259,0,0
1008975,36.5,Brazil,Female,27,27,16.1,11,0.145,3,8,0.213,0,1
1008976,46.5,Brazil,Male,35,6,26.8,12,0.902,1,14,0.328,0,1
1008977,18.2,United Kingdom,Female,37,20,0.5,1,0.736,2,13,0.029,0,0
1008978,83.4,Poland,Male,26,3,26.0,21,0.254,5,9,0.649,0,0
1008979,44.4,United Kingdom,Female,28,17,14.3,10,0.693,0,11,0.224,0,0
1008980,63.2,Germany,Female,53,14,24.9,20,0.709,5,16,0.145,0,0
1008981,67.4,France,Female,21,11,12.0,9,0.506,1,12,0.428,0,0
1008982,68.5,Brazil,Male,20,25,12.1,16,0.264,4,8,0.331,0,0
1008983,61.4,United Kingdom,Male,37,20,10.0,8,0.473,1,16,0.133,0,0
1008984,54.4,Germany,Male,41,20,33.7,21,0.464,2,23,0.306,1,1
1008985,43.1,United Kingdom,Female,30,19,11.5,15,0.59,1,6,0.09,0,1
1008986,74.9,United Kingdom,Female,52,12,17.3,14,0.805,6,13,0.251,0,1
1008987,63.8,France,Male,21,17,29.5,14,0.364,3,15,0.182,0,0
1008988,77.0,United Kingdom,Male,34,27,38.1,25,0.157,6,18,0.473,0,1
1008989,60.3,Poland,Male,35,5,27.0,17,0.621,3,12,0.77,0,0
1008990,78.8,United Kingdom,Male,37,24,35.8,21,0.283,3,16,0.09,1,0
1008991,53.9,Germany,Male,36,35,35.1,25,0.175,7,21,0.481,0,1
1008992,76.8,Brazil,Female,26,7,32.3,16,0.348,5,18,0.176,0,1
1008993,93.2,Brazil,Male,20,14,9.3,5,0.274,2,4,0.38,0,1
1008994,56.4,France,Male,40,8,16.0,12,0.796,3,11,0.595,0,0
1008995,67.5,Brazil,Female,39,12,62.7,29,0.095,8,35,0.713,0,1
1008996,53.1,Poland,Female,33,21,20.0,12,0.729,4,11,0.118,0,0
1008997,85.1,United Kingdom,Female,37,13,46.4,23,0.244,2,33,0.826,0,0
1008998,47.6,Poland,Male,55,7,23.2,14,0.465,6,14,0.165,0,0
1008999,41.8,Poland,Male,21,15,22.4,10,0.375,1,15,0.314,0,0
1009000,63.0,Poland,Female,44,15,27.8,17,0.253,2,14,0.307,0,1
1009001,47.4,Germany,Female,20,15,0.5,9,0.435,1,8,0.29,0,0
1009002,48.4,Brazil,Female,39,20,25.1,17,0.851,2,7,0.393,0,0
1009003,69.7,Germany,Female,21,21,15.7,10,0.323,2,3,0.229,0,0
1009004,46.2,Germany,Male,34,15,4.1,14,0.781,2,10,0.229,0,0
1009005,42.9,Germany,Female,42,21,35.9,15,0.151,4,13,0.279,0,0
1009006,88.3,France,Female,21,23,18.4,12,0.237,1,8,0.215,0,0
1009007,40.5,United Kingdom,Female,41,13,35.3,23,0.285,6,26,0.519,0,0
1009008,77.9,France,Female,59,30,34.1,17,0.171,4,11,0.633,0,0
1009009,83.0,Brazil,Female,26,24,13.7,22,0.491,3,8,0.66,0,1
1009010,57.2,Germany,Male,36,14,35.0,18,0.708,2,16,0.146,0,0
1009011,57.1,Spain,Female,24,14,45.7,19,0.434,3,14,0.324,0,1
1009012,80.6,Poland,Male,27,13,26.5,13,0.796,2,11,0.642,0,0
1009013,37.3,United Kingdom,Male,42,9,11.3,12,0.743,3,11,0.142,1,0
1009014,74.4,Spain,Male,24,28,0.5,5,0.584,1,3,0.103,1,1
1009015,68.5,France,Female,29,9,49.7,22,0.069,4,19,0.597,0,0
1009016,32.4,United Kingdom,Female,25,6,0.5,1,0.81,1,4,0.041,0,0
1009017,89.5,United Kingdom,Male,33,10,17.2,11,0.198,1,7,0.209,0,0
1009018,62.7,Poland,Female,37,16,24.9,14,0.295,1,7,0.607,0,0
1009019,79.4,Spain,Female,28,30,17.5,15,0.222,1,10,0.867,0,0
1009020,70.7,Germany,Male,32,44,46.0,21,0.617,6,26,0.629,0,1
1009021,60.1,United Kingdom,Male,50,7,23.2,16,0.221,2,21,0.463,0,0
1009022,53.0,Spain,Female,54,10,18.4,9,0.609,1,10,0.136,0,1
1009023,85.6,Poland,Female,26,34,29.8,24,0.415,7,17,0.826,0,0
1009024,83.2,Poland,Male,58,10,24.9,20,0.1,0,20,0.816,0,0
1009025,53.5,Germany,Female,27,13,7.7,8,0.369,0,7,0.249,0,0
1009026,75.5,France,Female,21,35,0.5,4,0.098,1,13,0.206,1,1
1009027,63.2,Germany,Female,22,16,16.8,14,0.422,2,10,0.33,0,0
1009028,89.9,Spain,Female,31,11,6.0,12,0.645,1,12,0.376,0,1
1009029,51.3,France,Female,61,9,0.5,5,0.414,0,10,0.065,0,0
1009030,49.4,Brazil,Female,29,5,14.9,14,0.536,1,12,0.155,0,0
1009031,85.5,Poland,Male,39,13,22.0,10,0.585,2,10,0.494,1,0
1009032,66.9,Poland,Male,46,22,0.5,6,0.526,0,3,0.757,0,0
1009033,71.5,Germany,Female,45,28,20.8,16,0.1,4,16,0.311,0,0
1009034,69.8,Germany,Male,47,11,10.9,14,0.574,0,9,0.293,0,0
1009035,61.9,France,Male,36,13,16.3,18,0.313,5,16,0.745,0,0
1009036,74.1,Germany,Male,47,8,0.5,1,0.541,0,2,0.108,0,0
1009037,19.7,Brazil,Male,40,19,17.6,12,0.79,2,12,0.297,0,0
1009038,82.6,United Kingdom,Female,21,33,20.4,16,0.223,2,10,0.717,0,0
1009039,84.9,Spain,Female,20,29,38.5,23,0.421,5,12,0.476,0,1
1009040,64.3,Spain,Female,35,16,39.1,20,0.498,5,15,0.776,0,0
1009041,65.1,Germany,Female,40,16,27.1,18,0.597,2,10,0.376,0,0
1009042,42.2,Brazil,Male,49,12,22.9,14,0.718,1,16,0.244,0,0
1009043,82.6,Brazil,Female,28,18,37.3,24,0.169,4,16,0.454,0,0
1009044,65.4,France,Male,27,6,14.1,16,0.673,5,13,0.671,0,0
1009045,49.1,Brazil,Female,35,7,11.3,14,0.827,4,10,0.171,0,1
1009046,75.2,Spain,Female,30,40,40.4,19,0.121,1,12,0.627,0,0
1009047,58.7,Poland,Male,25,18,7.6,8,0.237,0,6,0.225,0,0
1009048,43.2,France,Female,41,26,40.7,19,0.154,3,20,0.524,0,1
1009049,46.5,Spain,Male,31,9,0.5,10,0.45,1,7,0.384,0,0
1009050,75.6,Poland,Male,27,6,4.6,14,0.61,2,13,0.436,0,0
1009051,50.2,France,Female,28,10,3.0,10,0.697,2,4,0.116,0,0
1009052,89.2,Brazil,Female,41,1,42.7,22,0.319,4,21,0.77,0,1
1009053,68.2,United Kingdom,Male,43,6,0.5,13,0.504,0,6,0.696,0,0
1009054,42.7,Spain,Male,45,5,17.1,17,0.328,3,11,0.208,0,0
1009055,56.4,Poland,Male,20,7,15.9,9,0.712,1,14,0.405,0,0
1009056,46.6,Spain,Female,62,19,14.2,15,0.538,3,12,0.079,0,0
1009057,62.6,Brazil,Male,20,16,15.6,12,0.63,1,6,0.418,0,0
1009058,73.3,Spain,Male,35,19,19.3,13,0.722,1,9,0.655,0,0
1009059,73.8,France,Male,20,14,32.0,19,0.255,3,12,0.504,0,1
1009060,30.4,Brazil,Male,41,22,12.0,13,0.65,1,10,0.202,1,0
1009061,89.2,Spain,Female,33,12,40.4,24,0.191,3,12,0.472,0,1
1009062,74.6,United Kingdom,Female,38,26,44.3,18,0.572,4,18,0.353,0,1
1009063,76.1,United Kingdom,Female,45,17,28.0,16,0.433,4,8,0.574,0,0
1009064,78.7,Germany,Male,28,18,34.4,19,0.288,3,12,0.844,0,0
1009065,86.6,Brazil,Male,37,14,31.5,18,0.323,1,13,0.602,0,0
1009066,89.3,France,Male,25,31,14.6,15,0.26,2,6,0.27,1,0
1009067,62.5,France,Female,36,27,18.9,15,0.385,1,12,0.232,1,1
1009068,37.7,France,Female,36,3,34.5,21,0.555,1,14,0.555,0,0
1009069,51.2,Spain,Female,24,23,42.0,19,0.399,3,17,0.274,0,0
1009070,82.0,United Kingdom,Female,42,6,27.5,19,0.139,3,11,0.362,0,0
1009071,70.4,Spain,Male,21,26,15.6,9,0.581,3,9,0.315,0,1
1009072,34.7,Poland,Male,41,12,32.3,18,0.171,2,16,0.244,0,0
1009073,25.8,Poland,Male,23,23,26.5,23,0.192,3,18,0.365,0,1
1009074,53.7,United Kingdom,Male,40,26,10.9,15,0.297,2,11,0.38,0,0
1009075,39.2,Germany,Female,20,3,16.9,9,0.37,2,5,0.231,0,0
1009076,92.2,Poland,Female,25,19,31.6,18,0.36,3,16,0.659,0,1
1009077,78.8,Spain,Male,39,21,12.4,7,0.452,1,9,0.283,0,0
1009078,96.5,Brazil,Male,25,18,31.5,21,0.051,5,18,0.652,0,0
1009079,56.8,Spain,Female,24,28,0.5,6,0.8,3,7,0.485,0,0
1009080,74.9,Poland,Female,21,5,47.2,22,0.559,3,17,0.614,0,0
1009081,45.7,United Kingdom,Female,30,2,0.5,5,0.594,1,6,0.605,0,0
1009082,84.4,Brazil,Female,21,23,26.2,15,0.364,3,14,0.567,0,1
1009083,53.2,France,Male,39,4,20.2,17,0.346,5,17,0.404,0,0
1009084,79.6,France,Female,39,21,16.4,13,0.458,2,12,0.515,1,1
1009085,81.3,Poland,Male,25,10,31.8,21,0.325,1,20,0.491,0,0
1009086,72.6,Poland,Male,41,5,26.8,18,0.616,5,16,0.534,0,0
1009087,93.0,France,Male,28,34,15.7,15,0.445,2,10,0.331,0,0
1009088,48.7,Poland,Male,40,25,27.5,12,0.476,0,21,0.725,0,0
1009089,55.1,Brazil,Female,38,9,34.4,16,0.481,1,23,0.328,1,1
1009090,81.9,Germany,Male,22,9,46.9,23,0.549,5,22,0.74,0,1
1009091,52.3,Brazil,Male,30,36,13.8,11,0.585,3,9,0.134,0,0
1009092,26.7,France,Female,37,43,0.5,8,0.164,1,6,0.045,0,1
1009093,49.8,Poland,Female,46,9,41.8,27,0.522,7,32,0.404,0,1
1009094,84.6,United Kingdom,Female,21,14,52.3,29,0.455,5,44,0.796,0,0
1009095,49.1,Germany,Female,25,55,21.8,15,0.392,1,10,0.347,0,0
1009096,63.1,France,Male,34,19,38.0,22,0.436,4,26,0.654,0,1
1009097,63.5,Spain,Male,38,6,34.8,21,0.355,3,15,0.201,0,0
1009098,83.4,Germany,Male,30,24,54.8,20,0.408,8,29,0.806,0,0
1009099,60.7,Spain,Female,37,16,0.5,7,0.38,0,6,0.102,1,0
1009100,74.7,United Kingdom,Male,47,22,9.3,8,0.262,1,10,0.36,0,0
1009101,46.5,France,Male,30,15,0.5,4,0.842,2,4,0.249,0,0
1009102,84.0,Spain,Female,21,5,13.9,12,0.104,2,12,0.216,0,0
1009103,97.3,United Kingdom,Male,21,8,45.1,25,0.08,4,33,0.428,0,0
1009104,55.6,Brazil,Male,32,30,16.9,17,0.437,1,12,0.066,0,0
1009105,80.6,Poland,Female,33,10,21.1,18,0.216,3,5,0.311,0,0
1009106,62.4,Spain,Female,24,22,35.6,21,0.434,4,18,0.441,0,0
1009107,84.0,Spain,Female,44,19,26.8,19,0.491,3,12,0.346,0,0
1009108,38.6,Spain,Male,41,11,0.5,2,0.78,1,2,0.266,0,0
1009109,38.3,France,Female,55,16,29.6,18,0.209,4,12,0.485,0,0
1009110,60.9,Poland,Female,32,3,0.5,6,0.749,1,7,0.52,0,0
1009111,48.3,United Kingdom,Male,35,17,21.7,13,0.307,2,9,0.356,0,0
1009112,67.4,United Kingdom,Male,35,13,20.1,14,0.478,3,15,0.119,0,0
1009113,44.8,Germany,Male,38,8,0.5,8,0.856,3,4,0.093,1,0
1009114,83.8,United Kingdom,Male,36,31,20.2,18,0.471,2,15,0.398,0,0
1009115,46.0,France,Female,21,10,17.5,13,0.415,3,8,0.302,1,0
1009116,90.9,Spain,Female,44,8,53.2,27,0.226,3,28,0.848,0,0
1009117,41.9,Poland,Male,40,11,49.7,23,0.529,3,29,0.82,0,0
1009118,37.2,Brazil,Female,33,8,0.5,5,0.749,3,9,0.038,0,1
1009119,47.7,United Kingdom,Male,45,12,9.5,9,0.442,2,8,0.089,0,0
1009120,75.1,United Kingdom,Female,24,3,39.2,20,0.237,5,19,0.704,1,0
1009121,66.0,Poland,Female,20,15,34.8,18,0.18,3,17,0.215,0,0
1009122,59.3,United Kingdom,Female,21,32,13.8,16,0.472,1,11,0.504,0,1
1009123,92.3,Spain,Male,22,22,23.9,19,0.633,0,20,0.132,0,0
1009124,73.0,Brazil,Female,54,4,7.2,9,0.684,2,7,0.583,0,0
1009125,79.3,Germany,Male,33,24,41.7,21,0.434,7,24,0.498,0,1
1009126,82.7,Poland,Male,32,16,9.4,8,0.341,2,7,0.207,0,0
1009127,62.9,Poland,Male,29,8,35.4,20,0.33,1,14,0.168,0,0
1009128,86.8,Brazil,Female,24,19,9.8,12,0.434,1,17,0.337,0,1
1009129,15.0,Poland,Male,23,12,0.5,1,0.656,1,5,0.04,1,0
1009130,55.1,France,Male,27,9,34.5,19,0.497,2,15,0.646,0,0
1009131,69.8,France,Male,38,11,21.1,9,0.725,2,10,0.079,0,0
1009132,77.5,Spain,Female,53,9,1.1,9,0.473,0,10,0.697,0,0
1009133,60.7,Poland,Female,20,11,19.0,15,0.512,0,10,0.295,0,0
1009134,56.6,United Kingdom,Male,28,25,11.6,15,0.863,4,10,0.081,0,0
1009135,71.0,Spain,Female,21,49,32.6,20,0.277,4,12,0.533,0,1
1009136,78.4,Germany,Male,31,2,9.1,9,0.602,2,4,0.113,0,0
1009137,50.9,Spain,Female,56,15,0.5,5,0.459,0,6,0.165,0,0
1009138,87.1,Poland,Female,43,30,47.3,25,0.079,2,19,0.466,0,0
1009139,57.2,United Kingdom,Male,23,31,7.5,11,0.215,0,5,0.304,0,0
1009140,72.8,Brazil,Female,28,5,38.8,19,0.262,2,23,0.317,0,1
1009141,78.5,Brazil,Female,40,29,15.8,16,0.788,3,7,0.423,1,0
1009142,85.4,France,Female,24,10,39.1,24,0.373,1,19,0.258,0,0
1009143,55.6,Brazil,Female,35,10,0.5,5,0.754,1,6,0.237,0,0
1009144,56.3,Spain,Male,32,7,16.5,7,0.795,1,10,0.099,0,0
1009145,72.4,Brazil,Male,29,40,17.9,11,0.787,3,12,0.227,0,0
1009146,49.2,Germany,Female,21,7,6.8,3,0.552,0,8,0.121,0,0
1009147,85.4,France,Male,40,3,20.7,22,0.24,1,10,0.703,0,0
1009148,72.1,Brazil,Female,40,9,28.0,16,0.499,2,19,0.231,0,1
1009149,50.1,Germany,Female,44,28,27.5,18,0.228,2,10,0.412,0,0
1009150,87.9,Poland,Female,21,29,2.4,15,0.324,0,9,0.182,0,0
1009151,47.1,United Kingdom,Male,20,14,8.0,9,0.651,1,8,0.088,0,0
1009152,71.6,Germany,Male,45,21,26.3,17,0.34,3,16,0.413,0,0
1009153,65.3,Brazil,Male,36,20,2.8,1,0.827,1,2,0.494,0,0
1009154,48.7,Brazil,Male,25,9,0.5,4,0.546,1,4,0.079,0,0
1009155,75.8,Brazil,Female,33,25,32.5,28,0.419,5,29,0.212,0,1
1009156,69.4,Poland,Female,35,25,19.8,12,0.778,2,7,0.854,0,0
1009157,88.8,Poland,Female,44,6,26.6,16,0.547,3,13,0.245,0,0
1009158,47.7,Germany,Female,29,5,3.7,9,0.348,0,16,0.363,0,0
1009159,64.1,France,Female,20,41,33.1,20,0.4,6,13,0.304,0,0
1009160,26.4,Brazil,Female,22,30,14.1,8,0.537,1,6,0.037,0,0
1009161,92.7,Poland,Male,20,23,1.3,12,0.915,2,8,0.779,0,0
1009162,71.3,France,Male,34,33,11.2,14,0.451,0,6,0.169,0,0
1009163,89.6,Spain,Male,48,37,30.9,17,0.337,3,12,0.441,0,0
1009164,85.8,Germany,Male,21,22,27.3,13,0.175,2,14,0.291,1,0
1009165,53.8,Germany,Female,29,24,50.9,23,0.722,9,26,0.561,0,0
1009166,71.8,Brazil,Male,21,16,26.1,18,0.73,2,15,0.09,0,0
1009167,50.8,Spain,Male,47,7,47.9,19,0.687,4,23,0.515,0,0
1009168,69.5,Spain,Female,20,39,24.2,17,0.139,4,18,0.19,0,1
1009169,38.3,Germany,Male,33,14,1.3,6,0.263,2,8,0.322,0,0
1009170,50.4,Spain,Male,32,26,4.6,9,0.577,1,4,0.027,0,0
1009171,59.9,France,Female,21,7,27.7,15,0.43,1,15,0.121,0,0
1009172,88.6,Poland,Female,26,28,23.6,20,0.13,3,15,0.872,0,0
1009173,56.7,Spain,Female,39,7,23.3,12,0.86,1,6,0.182,0,0
1009174,62.3,Brazil,Female,22,22,48.6,20,0.216,4,10,0.646,0,0
1009175,72.1,Germany,Male,22,9,24.5,17,0.538,4,15,0.13,0,1
1009176,70.9,Poland,Female,22,6,5.5,13,0.194,0,9,0.459,0,0
1009177,64.4,United Kingdom,Female,33,21,33.9,17,0.316,2,15,0.229,0,0
1009178,89.9,Germany,Female,62,26,37.9,22,0.287,3,30,0.877,0,1
1009179,78.4,Poland,Male,20,15,32.0,13,0.619,2,15,0.307,0,0
1009180,68.1,Poland,Female,20,36,29.8,13,0.529,1,18,0.34,0,0
1009181,40.2,Spain,Male,33,29,27.1,11,0.727,4,13,0.062,0,0
1009182,50.4,Spain,Female,44,4,26.9,14,0.447,2,11,0.508,0,0
1009183,62.6,Poland,Male,45,16,0.5,8,0.312,0,7,0.446,0,0
1009184,52.2,Germany,Male,25,16,34.1,20,0.262,4,19,0.331,1,1
1009185,72.7,Spain,Male,47,9,29.8,15,0.379,0,15,0.127,0,0
1009186,62.1,Germany,Female,32,22,51.7,21,0.584,4,28,0.62,0,0
1009187,41.1,France,Male,39,32,0.5,2,0.873,2,9,0.043,0,0
1009188,42.9,Spain,Male,26,10,20.9,14,0.504,3,12,0.465,0,0
1009189,82.9,Germany,Female,28,24,57.8,30,0.368,4,34,0.638,0,0
1009190,54.4,Germany,Male,28,15,14.0,16,0.294,3,8,0.105,0,0
1009191,54.8,Germany,Female,33,6,0.5,3,0.342,0,4,0.02,0,0
1009192,54.0,Germany,Female,21,17,40.5,21,0.382,4,20,0.558,0,0
1009193,79.3,United Kingdom,Female,35,16,4.9,9,0.331,1,7,0.227,0,1
1009194,95.8,France,Female,26,9,15.2,10,0.495,1,7,0.435,0,0
1009195,37.6,Poland,Male,30,30,21.0,16,0.515,1,10,0.423,0,0
1009196,49.6,United Kingdom,Female,27,9,37.2,18,0.302,1,17,0.325,0,0
1009197,68.1,Germany,Male,53,22,27.3,20,0.604,0,14,0.479,0,0
1009198,88.0,Germany,Male,30,12,26.3,14,0.339,2,6,0.762,0,0
1009199,66.8,Germany,Male,40,5,16.0,10,0.466,1,9,0.871,1,0
1009200,62.8,Germany,Male,31,25,4.4,6,0.818,0,10,0.552,0,0
1009201,64.8,Brazil,Female,30,18,25.4,23,0.434,3,23,0.63,0,1
1009202,27.0,Brazil,Male,21,19,9.9,13,0.624,5,9,0.336,0,0
1009203,90.6,Spain,Female,33,14,39.3,17,0.539,3,16,0.419,0,0
1009204,71.8,France,Female,25,24,33.5,17,0.214,2,18,0.392,1,0
1009205,61.4,Spain,Male,37,22,23.7,12,0.51,0,7,0.37,0,0
1009206,68.9,Germany,Female,41,13,20.0,14,0.375,1,16,0.165,0,0
1009207,44.9,Brazil,Female,27,11,15.2,15,0.626,1,12,0.118,0,0
1009208,68.9,Germany,Male,25,13,63.5,26,0.322,3,27,0.426,0,1
1009209,58.4,Spain,Female,32,25,2.2,5,0.624,1,12,0.06,0,0
1009210,29.1,Brazil,Female,28,23,20.7,12,0.507,2,9,0.319,1,0
1009211,88.8,Poland,Male,48,42,24.7,18,0.363,4,21,0.532,0,0
1009212,31.4,Germany,Female,40,26,0.5,7,0.506,0,9,0.156,0,0
1009213,85.3,Germany,Female,26,54,41.8,23,0.716,2,24,0.543,0,1
1009214,38.9,Brazil,Female,21,16,14.8,11,0.605,2,4,0.465,0,0
1009215,75.7,Germany,Male,40,3,50.1,24,0.684,4,25,0.392,0,0
1009216,41.3,Brazil,Female,29,11,15.6,13,0.544,3,15,0.134,0,0
1009217,76.7,United Kingdom,Male,56,8,27.4,17,0.689,1,14,0.465,0,0
1009218,72.8,Brazil,Female,43,2,19.3,15,0.842,2,17,0.474,0,0
1009219,77.4,Brazil,Male,27,16,23.1,13,0.329,1,10,0.252,0,1
1009220,81.7,Brazil,Female,40,5,19.3,15,0.74,3,9,0.401,0,1
1009221,71.7,United Kingdom,Male,20,16,49.2,22,0.192,2,26,0.452,0,0
1009222,47.9,France,Female,26,14,26.8,12,0.836,3,16,0.557,1,0
1009223,51.5,Germany,Male,20,22,12.4,9,0.417,2,11,0.202,0,0
1009224,76.3,Germany,Male,45,10,4.9,15,0.233,1,13,0.066,0,0
1009225,38.5,Spain,Female,20,26,5.2,10,0.686,0,6,0.42,0,0
1009226,87.8,Spain,Female,44,12,52.1,25,0.124,7,28,0.594,0,0
1009227,58.5,France,Male,41,8,40.0,19,0.459,1,13,0.251,0,1
1009228,59.0,Brazil,Female,40,12,13.0,12,0.237,0,13,0.113,0,0
1009229,66.4,France,Female,35,16,34.2,22,0.51,3,23,0.426,0,0
1009230,86.3,Brazil,Female,30,7,25.6,17,0.684,3,8,0.608,0,1
1009231,41.1,Germany,Male,30,5,22.3,13,0.66,2,6,0.533,0,0
1009232,60.7,France,Male,22,29,27.4,22,0.236,3,17,0.292,0,1
1009233,72.1,Germany,Male,24,24,33.4,23,0.187,4,22,0.47,1,1
1009234,52.7,Poland,Male,36,15,23.8,20,0.334,5,12,0.153,0,0
1009235,46.4,Spain,Female,35,18,27.2,23,0.361,3,19,0.283,1,0
1009236,45.6,United Kingdom,Female,47,27,0.5,5,0.709,0,3,0.019,0,0
1009237,64.3,Spain,Male,39,26,15.1,7,0.75,0,11,0.561,0,0
1009238,65.7,Brazil,Male,32,15,8.2,8,0.713,1,7,0.093,0,0
1009239,70.2,Germany,Female,26,15,40.1,23,0.169,4,13,0.453,0,1
1009240,29.1,Germany,Male,40,12,0.5,4,0.707,0,3,0.181,0,0
1009241,69.0,France,Female,46,40,7.0,17,0.55,1,8,0.31,0,0
1009242,74.8,Brazil,Male,34,36,50.5,30,0.203,5,23,0.661,0,1
1009243,74.0,Poland,Male,21,22,5.3,3,0.594,1,4,0.169,0,0
1009244,56.5,Poland,Male,44,15,19.8,16,0.637,3,13,0.31,0,1
1009245,78.3,Germany,Female,41,12,56.1,27,0.225,6,33,0.928,0,0
1009246,54.9,Spain,Male,44,22,26.0,10,0.432,3,9,0.451,0,0
1009247,61.1,Brazil,Female,32,19,0.5,7,0.667,1,6,0.589,0,0
1009248,82.8,Spain,Male,24,7,31.5,14,0.276,3,13,0.484,0,0
1009249,79.2,Spain,Male,27,11,22.0,12,0.179,3,10,0.591,0,0
1009250,53.9,France,Female,44,15,9.7,14,0.552,1,6,0.395,1,0
1009251,73.1,Spain,Male,43,4,42.8,22,0.666,3,23,0.394,0,0
1009252,91.0,United Kingdom,Female,54,9,49.6,27,0.254,5,33,0.779,0,1
1009253,60.8,France,Female,47,1,0.5,6,0.381,0,2,0.421,0,0
1009254,52.8,Brazil,Female,33,68,24.0,15,0.406,1,14,0.453,0,0
1009255,91.2,Spain,Male,36,15,22.7,16,0.52,2,7,0.791,0,0
1009256,89.9,United Kingdom,Female,27,2,37.4,22,0.16,1,16,0.613,0,0
1009257,80.3,Spain,Male,35,23,24.5,15,0.266,3,18,0.669,0,0
1009258,59.4,Germany,Female,27,3,56.1,25,0.393,4,34,0.146,0,0
1009259,77.0,Spain,Male,23,20,31.0,20,0.166,3,14,0.522,0,0
1009260,51.4,Poland,Male,27,23,25.8,15,0.448,3,11,0.588,0,0
1009261,86.6,United Kingdom,Male,22,3,68.4,30,0.153,5,30,0.948,0,1
1009262,84.9,Germany,Male,51,32,7.9,16,0.65,2,10,0.327,0,0
1009263,47.6,United Kingdom,Female,47,8,29.1,16,0.228,3,12,0.319,0,0
